nom;age;metier;frequence;plateformes;minecraft;similaire;jeu_similaire;premiere;seconde;sens;situations;interet;logique;faire;objectifs;manques;surpris;plaisir;prefere;commentaires;processus1;processus2;processus3;prefere;autres_p1;autres_p2;autres_p3;lieu1_couleur;lieu1_description;lieu2_couleur;lieu2_description;lieu3_couleur;lieu3_description;lieu4_couleur;lieu4_description;lieu5_couleur;lieu5_description;lieu6_couleur;lieu6_description;lieu7_couleur;lieu7_description;lieu8_couleur;lieu8_description;lieu9_couleur;lieu9_description;lieu10_couleur;lieu10_description
;49;Ingénieur;2;1;3;0;;Un cheval blanc m'a suivi en début de partie;Rien de particulier. Partie classique.;2;2;2;2;0;1;3;2;2; Je n'ai pas ressenti plus d'intérêt dans l'une ou l'autre partie;; Je n'ai pas su à quoi servait l'objet magique en première partie; Je n'ai pas remarqué de changement; Idem; Pas vu de différence. Manque d'expérience surement.;1;1;;;;;;;;;;;;;;;;;;;;;
